result_id;user_id;word_id;timestamp;is_correct;time_spent;attempt_number;days_since_last_seen
R04700;U075;W0492;2024-02-02;True;9.18;1;0
R04701;U031;W0580;2024-02-28;True;11.77;2;1
R04702;U001;W0179;2024-04-06;False;11.65;1;0
R04703;U004;W1740;2024-01-29;False;17.21;2;2
R04704;U039;W0276;2024-04-25;True;4.49;1;0
R04705;U094;W0777;2024-04-25;False;15.56;3;7
R04706;U017;W0816;2024-02-13;False;8.01;2;1
R04707;U078;W1497;2024-02-04;False;9.33;3;6
R04708;U069;W0212;2024-04-20;False;18.72;1;0
R04709;U007;W0040;2024-02-14;True;4.75;1;0
R04710;U066;W1614;2024-04-12;False;7.86;3;7
R04711;U039;W0731;2024-02-25;True;3.48;1;0
R04712;U094;W1755;2024-01-29;False;9.95;1;0
R04713;U063;W0345;2024-01-25;False;16.26;1;0
R04714;U066;W0508;2024-03-07;True;6.5;1;0
R04715;U097;W1881;2024-04-08;True;2.19;1;0
R04716;U062;W1229;2024-03-11;False;10.33;6;17
R04717;U022;W1079;2024-03-24;True;2.8;1;0
R04718;U005;W1626;2024-02-14;True;4.46;1;0
R04719;U051;W1169;2024-03-04;True;7.5;1;0
R04720;U050;W0453;2024-04-11;False;10.96;1;0
R04721;U090;W0535;2024-02-23;True;6.56;1;0
R04722;U066;W1409;2024-01-18;True;6.61;3;7
R04723;U041;W1677;2024-04-04;True;5.76;1;0
R04724;U075;W1755;2024-01-03;True;7.08;2;2
R04725;U099;W0138;2024-02-14;True;5.27;1;0
R04726;U036;W1282;2024-01-15;False;16.78;1;0
R04727;U033;W0414;2024-03-01;False;22.69;3;6
R04728;U084;W0419;2024-03-08;True;4.22;3;5
R04729;U028;W1518;2024-03-03;True;6.38;1;0
R04730;U041;W0379;2024-01-06;False;5.53;1;0
R04731;U017;W0893;2024-04-23;False;19.72;1;0
R04732;U049;W0618;2024-02-15;False;7.46;1;0
R04733;U035;W0696;2024-04-22;True;1.52;1;0
R04734;U008;W0795;2024-02-24;False;16.86;1;0
R04735;U100;W0302;2024-04-03;True;7.85;2;1
R04736;U034;W0920;2024-04-03;False;13.63;1;0
R04737;U079;W0043;2024-01-04;True;6.02;1;0
R04738;U065;W0373;2024-03-11;False;7.23;1;0
R04739;U073;W0650;2024-03-08;True;8.67;3;6
R04740;U047;W1190;2024-01-26;True;5.93;2;3
R04741;U036;W1994;2024-02-06;False;11.86;1;0
R04742;U016;W0958;2024-02-17;True;6.99;2;3
R04743;U034;W0698;2024-03-17;True;8.76;2;1
R04744;U091;W1913;2024-03-21;False;8.0;4;12
R04745;U039;W0821;2024-04-28;True;1.62;2;2
R04746;U037;W1014;2024-01-19;True;3.75;1;0
R04747;U069;W0503;2024-02-24;False;9.72;1;0
R04748;U037;W0400;2024-04-11;False;11.07;1;0
R04749;U074;W1860;2024-04-30;False;15.41;1;0
R04750;U002;W0358;2024-02-24;False;13.96;1;0
R04751;U061;W0055;2024-02-29;True;3.79;1;0
R04752;U010;W0624;2024-03-09;False;15.36;1;0
R04753;U020;W0800;2024-05-01;True;3.14;2;3
R04754;U087;W0942;2024-02-10;True;5.05;1;0
R04755;U009;W0242;2024-01-11;True;4.2;1;0
R04756;U036;W0470;2024-03-28;True;6.64;1;0
R04757;U004;W1958;2024-02-01;True;6.17;1;0
R04758;U080;W0412;2024-02-10;True;8.32;1;0
R04759;U090;W0055;2024-01-30;True;6.49;2;3
R04760;U014;W1732;2024-03-16;True;6.65;2;2
R04761;U049;W1651;2024-03-27;True;3.98;1;0
R04762;U076;W1741;2024-02-28;True;4.31;1;0
R04763;U010;W1406;2024-01-24;True;8.59;1;0
R04764;U032;W1404;2024-04-02;True;3.94;1;0
R04765;U080;W1071;2024-02-29;True;5.84;3;6
R04766;U085;W0486;2024-03-05;False;5.58;1;0
R04767;U043;W0652;2024-04-12;True;4.87;1;0
R04768;U082;W0621;2024-04-28;True;6.81;1;0
R04769;U070;W1653;2024-01-09;False;18.76;1;0
R04770;U011;W0806;2024-03-26;False;14.48;1;0
R04771;U039;W1644;2024-01-03;False;10.18;1;0
R04772;U038;W0794;2024-02-19;False;6.7;3;6
R04773;U004;W1423;2024-02-24;False;8.45;2;1
R04774;U058;W1609;2024-01-16;True;4.91;1;0
R04775;U068;W1727;2024-02-22;True;6.46;2;2
R04776;U053;W1440;2024-03-22;True;4.21;2;2
R04777;U099;W0323;2024-03-08;False;16.43;1;0
R04778;U008;W0494;2024-04-13;False;15.64;1;0
R04779;U062;W1667;2024-01-30;True;3.08;1;0
R04780;U034;W1735;2024-04-22;False;20.06;1;0
R04781;U010;W0249;2024-01-21;False;16.11;1;0
R04782;U080;W0429;2024-03-28;True;3.18;1;0
R04783;U046;W0234;2024-02-01;True;3.54;1;0
R04784;U085;W1941;2024-04-22;True;5.89;2;2
R04785;U095;W0618;2024-01-27;True;4.14;3;6
R04786;U089;W1617;2024-02-04;True;6.37;1;0
R04787;U026;W1094;2024-04-19;True;6.08;2;2
R04788;U009;W0805;2024-04-14;False;8.2;4;10
R04789;U076;W1418;2024-05-26;True;7.37;5;17
R04790;U100;W1209;2024-03-20;False;11.42;3;5
R04791;U038;W0177;2024-03-02;True;5.61;2;1
R04792;U046;W1019;2024-02-24;False;15.87;1;0
R04793;U058;W0819;2024-03-26;True;5.8;1;0
R04794;U061;W1838;2024-01-14;False;15.52;1;0
R04795;U064;W0953;2024-02-04;False;11.35;1;0
R04796;U035;W1154;2024-02-12;True;4.3;1;0
R04797;U074;W0457;2024-03-09;False;7.53;1;0
R04798;U098;W1492;2024-01-14;True;8.58;2;1
R04799;U036;W1166;2024-01-05;True;6.01;1;0
R04800;U017;W0851;2024-03-16;True;6.59;1;0
R04801;U079;W1235;2024-01-25;False;8.76;2;3
R04802;U074;W1386;2024-05-24;False;18.75;5;30
R04803;U075;W1708;2024-04-22;False;16.7;1;0
R04804;U024;W1212;2024-04-15;True;3.84;1;0
R04805;U094;W1750;2024-03-01;False;12.68;1;0
R04806;U024;W0974;2024-01-05;True;6.41;1;0
R04807;U022;W1864;2024-02-19;True;4.38;1;0
R04808;U043;W1654;2024-02-26;True;4.98;2;3
R04809;U010;W1215;2024-04-14;False;14.6;1;0
R04810;U074;W0014;2024-01-03;True;3.62;1;0
R04811;U085;W0372;2024-02-15;True;5.28;1;0
R04812;U093;W0262;2024-01-08;True;5.94;1;0
R04813;U014;W1691;2024-02-02;True;4.82;1;0
R04814;U009;W0682;2024-02-16;True;4.93;1;0
R04815;U059;W0392;2024-04-09;True;8.34;1;0
R04816;U002;W0382;2024-04-09;False;14.44;1;0
R04817;U099;W1721;2024-02-04;False;14.6;1;0
R04818;U017;W0680;2024-02-24;True;13.21;1;0
R04819;U077;W1165;2024-04-23;True;10.58;3;7
R04820;U039;W1602;2024-04-24;False;16.17;1;0
R04821;U040;W0895;2024-01-23;False;11.57;1;0
R04822;U055;W0359;2024-01-19;True;3.69;1;0
R04823;U035;W0525;2024-04-29;True;6.23;1;0
R04824;U032;W0929;2024-01-27;True;5.49;1;0
R04825;U017;W0046;2024-03-26;False;13.52;2;2
R04826;U096;W0326;2024-02-13;False;7.91;1;0
R04827;U097;W1110;2024-01-16;False;9.73;1;0
R04828;U082;W1596;2024-01-05;True;6.2;1;0
R04829;U078;W1131;2024-04-29;False;7.64;2;1
R04830;U097;W0825;2024-03-02;False;8.02;1;0
R04831;U008;W1113;2024-02-29;False;9.57;2;1
R04832;U010;W1230;2024-02-01;False;10.47;2;3
R04833;U082;W0627;2024-04-28;True;8.82;3;5
R04834;U055;W0624;2024-04-15;True;7.73;2;3
R04835;U015;W0105;2024-04-11;False;10.01;1;0
R04836;U045;W0370;2024-03-01;True;13.35;3;6
R04837;U048;W0889;2024-03-23;True;6.65;3;5
R04838;U036;W0048;2024-04-25;True;14.37;1;0
R04839;U081;W0751;2024-02-11;False;16.17;2;1
R04840;U070;W1820;2024-02-17;True;7.8;1;0
R04841;U048;W1612;2024-02-22;True;4.91;1;0
R04842;U044;W0608;2024-03-21;True;2.66;1;0
R04843;U022;W0758;2024-02-05;True;6.2;1;0
R04844;U019;W0173;2024-01-17;True;3.37;1;0
R04845;U010;W0422;2024-04-09;False;12.41;1;0
R04846;U031;W1158;2024-02-27;False;9.45;1;0
R04847;U032;W0859;2024-03-30;False;6.17;4;10
R04848;U030;W0033;2024-02-09;False;7.4;2;1
R04849;U096;W0973;2024-03-04;False;11.62;1;0
R04850;U082;W0043;2024-02-13;False;9.33;1;0
R04851;U038;W0027;2024-03-10;False;12.62;2;2
R04852;U082;W0806;2024-02-07;False;9.93;1;0
R04853;U056;W0416;2024-01-24;True;5.51;2;1
R04854;U021;W1149;2024-04-27;True;15.59;1;0
R04855;U024;W0682;2024-04-07;False;7.38;6;23
R04856;U017;W1342;2024-04-28;False;17.42;1;0
R04857;U061;W1167;2024-02-26;False;18.49;1;0
R04858;U044;W0096;2024-04-04;False;9.96;1;0
R04859;U076;W0940;2024-04-06;True;3.57;1;0
R04860;U085;W1850;2024-03-23;True;1.36;1;0
R04861;U023;W1426;2024-03-20;True;5.44;1;0
R04862;U070;W1650;2024-01-28;False;18.82;1;0
R04863;U098;W1573;2024-02-18;True;3.14;2;1
R04864;U088;W0958;2024-01-19;False;7.94;1;0
R04865;U077;W1630;2024-07-28;False;5.58;8;30
R04866;U097;W1604;2024-02-17;True;5.81;1;0
R04867;U099;W0376;2024-01-28;False;10.79;2;1
R04868;U016;W0610;2024-03-14;False;14.36;1;0
R04869;U060;W1920;2024-01-10;True;6.02;3;6
R04870;U032;W1842;2024-01-06;True;4.05;1;0
R04871;U007;W0971;2024-01-10;False;19.32;1;0
R04872;U044;W0116;2024-01-17;True;3.3;1;0
R04873;U054;W0990;2024-03-19;False;14.38;1;0
R04874;U004;W1787;2024-04-27;False;16.39;2;1
R04875;U092;W1209;2024-02-13;True;9.4;2;2
R04876;U019;W1022;2024-04-03;False;6.69;1;0
R04877;U042;W0746;2024-01-08;True;6.36;2;3
R04878;U009;W1742;2024-02-28;True;5.83;1;0
R04879;U058;W0297;2024-02-17;True;7.09;2;2
R04880;U100;W1520;2024-03-04;False;13.78;1;0
R04881;U017;W1764;2024-04-12;True;8.21;3;6
R04882;U059;W1612;2024-02-23;True;3.55;1;0
R04883;U080;W1767;2024-02-01;True;6.81;2;1
R04884;U070;W1077;2024-04-27;True;2.77;1;0
R04885;U018;W1255;2024-02-21;False;10.13;5;21
R04886;U072;W0047;2024-02-10;False;11.47;2;2
R04887;U096;W1712;2024-03-27;True;4.7;3;5
R04888;U015;W0844;2024-04-28;True;5.3;2;2
R04889;U042;W1980;2024-01-04;True;5.98;2;2
R04890;U044;W1701;2024-03-03;False;9.05;1;0
R04891;U066;W1579;2024-02-25;True;6.79;1;0
R04892;U045;W0378;2024-02-04;True;13.0;2;2
R04893;U045;W1799;2024-02-21;True;1.0;3;5
R04894;U018;W1555;2024-01-10;True;2.36;1;0
R04895;U004;W0437;2024-03-04;True;7.48;1;0
R04896;U066;W1020;2024-02-29;True;5.72;1;0
R04897;U096;W1654;2024-02-16;True;4.63;2;3
R04898;U014;W0559;2024-01-22;True;5.43;1;0
R04899;U053;W1720;2024-03-11;True;4.38;2;2
R04900;U056;W1126;2024-01-18;True;6.63;1;0
R04901;U027;W0379;2024-02-01;True;10.27;1;0
R04902;U081;W1007;2024-02-16;False;15.08;4;14
R04903;U065;W1146;2024-04-24;True;5.06;1;0
R04904;U077;W0632;2024-02-02;False;12.06;1;0
R04905;U036;W0429;2024-04-23;True;8.58;3;6
R04906;U020;W0269;2024-03-30;True;3.83;2;3
R04907;U065;W0453;2024-01-28;True;6.22;1;0
R04908;U058;W1309;2024-04-01;False;7.55;1;0
R04909;U044;W1990;2024-01-27;False;9.85;1;0
R04910;U060;W1615;2024-03-09;True;3.8;1;0
R04911;U053;W0363;2024-01-19;True;6.24;1;0
R04912;U044;W0656;2024-01-15;True;6.89;1;0
R04913;U075;W0513;2024-02-23;False;15.04;3;7
R04914;U024;W0943;2024-04-25;False;10.59;2;3
R04915;U084;W1145;2024-03-03;False;7.98;1;0
R04916;U018;W1408;2024-04-23;False;14.39;1;0
R04917;U025;W1710;2024-04-14;False;9.73;1;0
R04918;U086;W1341;2024-03-20;False;15.68;1;0
R04919;U045;W0378;2024-02-11;False;17.44;3;7
R04920;U016;W1016;2024-03-22;True;7.13;1;0
R04921;U079;W1432;2024-03-20;True;5.57;3;7
R04922;U033;W1945;2024-04-06;False;16.03;3;6
R04923;U003;W1059;2024-01-05;True;2.97;1;0
R04924;U051;W1016;2024-02-02;False;8.52;4;11
R04925;U085;W0749;2024-02-10;True;6.31;1;0
R04926;U033;W0979;2024-03-25;False;18.49;2;3
R04927;U045;W0511;2024-04-20;False;16.41;2;3
R04928;U086;W1001;2024-01-20;True;6.15;3;5
R04929;U028;W0484;2024-01-12;True;5.58;1;0
R04930;U070;W1527;2024-03-14;False;17.8;2;1
R04931;U059;W0803;2024-02-15;True;6.84;1;0
R04932;U031;W1802;2024-02-03;False;14.66;3;6
R04933;U007;W0657;2024-02-13;False;6.55;1;0
R04934;U025;W0220;2024-01-17;True;2.18;1;0
R04935;U026;W0818;2024-01-09;True;4.05;1;0
R04936;U005;W0734;2024-02-07;False;12.69;2;2
R04937;U043;W1300;2024-01-10;True;8.14;2;2
R04938;U028;W2000;2024-03-16;False;10.14;2;3
R04939;U047;W0991;2024-02-14;True;5.82;1;0
R04940;U028;W0103;2024-02-24;True;4.38;2;2
R04941;U013;W0699;2024-01-05;False;18.41;1;0
R04942;U093;W0950;2024-03-04;True;4.23;2;1
R04943;U079;W1048;2024-02-03;True;1.37;2;2
R04944;U074;W1146;2024-03-13;False;9.7;1;0
R04945;U031;W1686;2024-01-20;True;10.79;1;0
R04946;U040;W0208;2024-01-31;True;4.9;1;0
R04947;U026;W1492;2024-04-25;False;8.69;1;0
R04948;U009;W0074;2024-01-11;True;5.82;2;1
R04949;U030;W1949;2024-04-13;False;7.49;2;1
R04950;U059;W1171;2024-03-01;False;10.77;1;0
R04951;U032;W0112;2024-03-02;True;5.52;1;0
R04952;U081;W1676;2024-04-02;True;5.86;2;3
R04953;U087;W0910;2024-04-09;True;4.11;2;3
R04954;U090;W1543;2024-02-24;True;12.62;3;6
R04955;U008;W0143;2024-01-14;False;9.53;1;0
R04956;U080;W0412;2024-02-12;False;10.27;2;2
R04957;U013;W0665;2024-04-28;True;6.18;1;0
R04958;U075;W1467;2024-01-22;True;6.27;2;3
R04959;U080;W1767;2024-02-06;False;5.96;3;5
R04960;U010;W0023;2024-05-03;True;8.04;2;3
R04961;U077;W1087;2024-03-21;False;11.29;2;2
R04962;U068;W0369;2024-03-01;True;2.83;1;0
R04963;U062;W1556;2024-02-09;False;11.05;4;14
R04964;U023;W0976;2024-01-25;True;2.63;1;0
R04965;U053;W1579;2024-01-11;True;7.59;2;3
R04966;U045;W0874;2024-03-12;True;6.82;1;0
R04967;U035;W1589;2024-03-16;False;5.07;1;0
R04968;U047;W1859;2024-01-28;True;6.62;1;0
R04969;U024;W0972;2024-03-28;False;11.63;1;0
R04970;U026;W0206;2024-04-02;False;7.01;3;6
R04971;U050;W1340;2024-03-28;False;17.28;1;0
R04972;U065;W0261;2024-03-05;True;5.73;1;0
R04973;U051;W1929;2024-03-08;True;9.31;1;0
R04974;U002;W0424;2024-01-22;False;10.65;1;0
R04975;U080;W1579;2024-01-27;False;9.66;1;0
R04976;U057;W1398;2024-04-01;True;7.09;4;12
R04977;U077;W1630;2024-08-20;True;2.59;9;23
R04978;U037;W1423;2024-03-24;False;9.69;2;2
R04979;U025;W0422;2024-03-17;True;4.35;2;3
R04980;U016;W0613;2024-04-21;True;3.88;1;0
R04981;U087;W1736;2024-03-07;False;10.19;1;0
R04982;U041;W1320;2024-03-18;False;8.96;1;0
R04983;U069;W1343;2024-04-29;False;10.36;2;3
R04984;U060;W1257;2024-01-30;True;4.24;1;0
R04985;U099;W1888;2024-03-02;False;12.19;4;10
R04986;U053;W1782;2024-03-16;False;9.72;2;3
R04987;U065;W0324;2024-02-01;True;6.47;1;0
R04988;U069;W0201;2024-02-22;False;8.76;2;1
R04989;U025;W0622;2024-01-24;True;5.43;1;0
R04990;U011;W1274;2024-04-01;True;7.87;3;5
R04991;U004;W0338;2024-04-22;False;13.78;2;2
R04992;U032;W1270;2024-02-16;True;7.07;2;1
R04993;U076;W1418;2024-06-15;False;10.76;6;20
R04994;U068;W0907;2024-03-30;False;8.54;1;0
R04995;U038;W1067;2024-01-28;False;8.76;1;0
R04996;U021;W0452;2024-02-08;False;8.09;2;3
R04997;U086;W1541;2024-04-16;False;15.11;2;2
R04998;U007;W0745;2024-03-29;False;8.94;1;0
R04999;U026;W1695;2024-04-19;True;5.92;3;6
R05000;U070;W0849;2024-03-07;True;2.94;1;0
R05001;U066;W1109;2024-01-15;True;6.14;1;0
R05002;U083;W1375;2024-01-02;True;14.0;1;0
R05003;U023;W0807;2024-04-11;True;5.8;3;5
R05004;U078;W1565;2024-01-21;False;14.17;1;0
R05005;U039;W1232;2024-02-14;True;5.76;1;0
R05006;U027;W1028;2024-01-09;True;12.11;2;1
R05007;U007;W0040;2024-01-15;False;9.48;1;0
R05008;U100;W0154;2024-04-04;True;7.31;1;0
R05009;U083;W0668;2024-04-12;True;4.25;2;3
R05010;U011;W1896;2024-04-09;True;2.8;1;0
R05011;U074;W0457;2024-03-12;False;10.12;2;3
R05012;U004;W0629;2024-03-21;False;14.05;3;5
R05013;U054;W0137;2024-02-26;False;15.31;2;2
R05014;U069;W1863;2024-02-02;False;17.35;1;0
R05015;U007;W1830;2024-04-30;True;8.45;2;2
R05016;U048;W1848;2024-01-30;True;4.99;1;0
R05017;U055;W0968;2024-04-24;False;9.38;2;1
R05018;U009;W0264;2024-05-28;True;5.69;7;26
R05019;U062;W1556;2024-03-08;False;11.64;5;28
R05020;U004;W1157;2024-01-06;True;8.49;1;0
R05021;U025;W0333;2024-04-01;False;9.5;1;0
R05022;U061;W0938;2024-02-24;False;15.49;4;13
R05023;U075;W0129;2024-03-06;False;14.23;1;0
R05024;U071;W0691;2024-04-10;False;13.09;1;0
R05025;U096;W1074;2024-02-26;True;7.47;3;7
R05026;U085;W1637;2024-01-16;True;6.24;1;0
R05027;U022;W0677;2024-04-11;False;8.16;1;0
R05028;U041;W1378;2024-01-17;True;4.73;1;0
R05029;U009;W0905;2024-03-13;True;3.19;1;0
R05030;U062;W1667;2024-02-01;True;4.57;2;2
R05031;U011;W1274;2024-04-12;False;10.74;4;11
R05032;U020;W0224;2024-02-29;True;5.98;2;3
R05033;U021;W1206;2024-05-11;False;10.09;4;14
R05034;U051;W1207;2024-02-28;False;16.05;1;0
R05035;U078;W1928;2024-02-13;False;10.07;1;0
R05036;U023;W0023;2024-01-04;False;9.16;1;0
R05037;U037;W0159;2024-04-01;False;13.54;1;0
R05038;U093;W0576;2024-02-29;True;5.29;3;7
R05039;U070;W1400;2024-02-20;False;17.4;1;0
R05040;U003;W0815;2024-03-11;True;6.86;1;0
R05041;U002;W1994;2024-03-01;True;5.36;1;0
R05042;U094;W0519;2024-04-22;True;7.81;3;5
R05043;U091;W1113;2024-01-18;True;6.67;1;0
R05044;U077;W0393;2024-02-13;True;8.22;1;0
R05045;U016;W0613;2024-04-24;True;6.24;2;3
R05046;U041;W0810;2024-02-06;True;3.25;1;0
R05047;U020;W1476;2024-03-14;False;3.88;2;3
R05048;U042;W0530;2024-04-30;False;14.61;2;2
R05049;U049;W1952;2024-04-01;True;4.37;1;0
R05050;U003;W0363;2024-01-10;True;6.04;1;0
R05051;U009;W1327;2024-01-23;False;7.66;1;0
R05052;U058;W1205;2024-02-26;True;4.81;1;0
R05053;U026;W0847;2024-05-02;True;4.95;2;3
R05054;U022;W0243;2024-01-16;True;4.46;1;0
R05055;U096;W1654;2024-02-23;True;2.34;3;7
R05056;U010;W0031;2024-03-29;False;14.3;2;2
R05057;U022;W0652;2024-01-04;True;3.6;1;0
R05058;U010;W0430;2024-04-25;False;9.51;1;0
R05059;U044;W0943;2024-04-30;True;3.98;1;0
R05060;U026;W1152;2024-04-04;True;3.96;1;0
R05061;U059;W1171;2024-03-04;True;9.32;2;3
R05062;U092;W1209;2024-02-18;False;14.23;3;5
R05063;U033;W1592;2024-01-20;True;7.53;2;1
R05064;U062;W0054;2024-04-20;True;4.19;1;0
R05065;U002;W0268;2024-01-08;True;6.36;1;0
R05066;U070;W1521;2024-03-11;False;20.48;1;0
R05067;U017;W1309;2024-03-20;False;19.33;1;0
R05068;U073;W0179;2024-04-12;False;9.08;5;16
R05069;U088;W1129;2024-07-26;True;8.96;7;30
R05070;U075;W1958;2024-04-27;True;5.87;1;0
R05071;U098;W1424;2024-02-02;False;9.88;3;7
R05072;U067;W1971;2024-02-24;False;17.64;2;3
R05073;U016;W1280;2024-02-28;True;4.99;3;5
R05074;U030;W1654;2024-03-17;True;6.13;1;0
R05075;U040;W0345;2024-01-03;False;13.53;1;0
R05076;U012;W1661;2024-03-05;True;1.31;3;7
R05077;U053;W0814;2024-01-31;True;8.08;1;0
R05078;U003;W0992;2024-03-08;False;12.02;1;0
R05079;U016;W0300;2024-01-17;True;5.86;2;3
R05080;U093;W0566;2024-02-20;True;4.77;1;0
R05081;U062;W0293;2024-01-12;True;9.0;1;0
R05082;U038;W0177;2024-03-08;True;9.7;3;6
R05083;U085;W0894;2024-04-22;False;13.0;1;0
R05084;U024;W1370;2024-04-10;True;3.85;1;0
R05085;U064;W1742;2024-02-20;False;9.97;3;6
R05086;U013;W1045;2024-01-05;False;10.5;1;0
R05087;U044;W0747;2024-03-19;True;4.74;2;2
R05088;U070;W0144;2024-04-05;False;13.67;1;0
R05089;U064;W1652;2024-02-07;True;10.46;1;0
R05090;U099;W1802;2024-04-19;False;18.02;1;0
R05091;U035;W1904;2024-04-07;False;9.51;1;0
R05092;U024;W1351;2024-03-04;True;7.17;1;0
R05093;U091;W1319;2024-04-11;False;13.64;2;3
R05094;U012;W1441;2024-03-20;True;2.89;4;12
R05095;U026;W1467;2024-04-06;False;9.78;2;1
R05096;U086;W0131;2024-03-31;True;5.78;1;0
R05097;U025;W1958;2024-03-24;True;3.83;2;3
R05098;U097;W1721;2024-01-19;True;5.94;1;0
R05099;U002;W1379;2024-01-10;True;7.54;1;0
R05100;U086;W0747;2024-04-23;True;6.53;4;14
R05101;U042;W1189;2024-04-16;False;13.68;1;0
R05102;U084;W0371;2024-03-19;True;8.02;1;0
R05103;U083;W0642;2024-02-17;False;13.78;1;0
R05104;U080;W0757;2024-04-20;True;6.31;1;0
R05105;U035;W1380;2024-04-27;True;5.39;1;0
R05106;U080;W0167;2024-01-09;True;5.86;1;0
R05107;U046;W1120;2024-04-02;False;12.29;1;0
R05108;U016;W0425;2024-03-03;False;13.62;2;2
R05109;U015;W0105;2024-04-12;True;7.07;2;1
R05110;U049;W1837;2024-04-13;False;6.35;1;0
R05111;U070;W0140;2024-04-12;True;5.89;4;11
R05112;U085;W1646;2024-02-08;False;10.2;4;14
R05113;U083;W0714;2024-04-22;True;9.64;1;0
R05114;U084;W1345;2024-03-18;True;3.03;2;3
R05115;U093;W1845;2024-06-09;True;4.45;6;28
R05116;U017;W0141;2024-03-08;False;15.95;3;7
R05117;U028;W1311;2024-02-20;True;5.76;2;2
R05118;U081;W1654;2024-04-24;True;4.22;1;0
R05119;U028;W1780;2024-01-30;True;4.93;2;3
R05120;U069;W0032;2024-03-20;True;7.02;2;1
R05121;U022;W1667;2024-01-15;True;5.26;1;0
R05122;U008;W0937;2024-04-08;False;15.83;1;0
R05123;U047;W0211;2024-02-08;False;7.05;1;0
R05124;U051;W1826;2024-03-30;False;16.31;1;0
R05125;U005;W0933;2024-01-15;True;4.4;2;2
R05126;U074;W0743;2024-01-04;True;6.31;1;0
R05127;U052;W1375;2024-03-19;False;12.36;2;1
R05128;U065;W0545;2024-04-07;True;6.45;1;0
R05129;U032;W1562;2024-01-06;True;6.21;1;0
R05130;U007;W1503;2024-01-19;False;12.65;1;0
R05131;U032;W0810;2024-01-05;True;4.98;1;0
R05132;U055;W0381;2024-01-06;False;4.24;1;0
R05133;U075;W0698;2024-01-21;True;8.06;2;3
R05134;U089;W1679;2024-03-05;True;8.72;2;2
R05135;U016;W0769;2024-01-12;False;20.49;2;3
R05136;U035;W1828;2024-04-25;True;5.8;1;0
R05137;U034;W0230;2024-03-07;False;16.53;1;0
R05138;U088;W0062;2024-02-16;False;7.17;1;0
R05139;U082;W0187;2024-03-15;False;16.23;1;0
R05140;U018;W0052;2024-02-19;True;7.54;1;0
R05141;U020;W1759;2024-02-10;True;3.36;1;0
R05142;U057;W1966;2024-02-12;True;4.02;4;14
R05143;U010;W0925;2024-01-31;True;4.39;2;2
R05144;U043;W1177;2024-01-14;True;6.89;2;3
R05145;U081;W0963;2024-02-09;False;15.59;1;0
R05146;U097;W1102;2024-03-08;True;6.33;1;0
R05147;U057;W1473;2024-02-22;False;9.01;1;0
R05148;U100;W1476;2024-01-27;True;9.88;2;3
R05149;U014;W0707;2024-01-24;True;4.1;1;0
R05150;U037;W0043;2024-04-03;True;3.64;3;5
R05151;U009;W0338;2024-01-02;True;5.72;1;0
R05152;U038;W1177;2024-04-20;True;4.73;1;0
R05153;U048;W0149;2024-01-17;True;5.9;2;3
R05154;U018;W0650;2024-02-05;False;14.81;4;12
R05155;U093;W1769;2024-02-28;False;9.65;3;5
R05156;U018;W0650;2024-02-24;False;15.35;5;19
R05157;U075;W1507;2024-02-18;True;11.87;1;0
R05158;U032;W0594;2024-04-10;True;4.75;1;0
R05159;U094;W0634;2024-04-06;True;11.33;1;0
R05160;U039;W1337;2024-04-15;False;7.85;1;0
R05161;U020;W0304;2024-01-18;True;5.2;1;0
R05162;U070;W1931;2024-03-26;False;15.14;1;0
R05163;U027;W0804;2024-03-18;True;6.68;1;0
R05164;U033;W1655;2024-01-14;True;7.05;2;2
R05165;U062;W0293;2024-01-14;False;13.06;2;2
R05166;U026;W0218;2024-03-26;False;7.8;1;0
R05167;U060;W0152;2024-01-26;True;3.74;1;0
R05168;U025;W0750;2024-04-04;True;6.61;1;0
R05169;U030;W1285;2024-02-23;True;2.19;1;0
R05170;U051;W1142;2024-04-09;True;8.32;2;3
R05171;U010;W1699;2024-02-28;False;8.91;1;0
R05172;U033;W1655;2024-01-20;False;10.81;3;6
R05173;U008;W1223;2024-03-05;True;9.01;1;0
R05174;U071;W1821;2024-04-01;True;7.92;2;1
R05175;U080;W1902;2024-02-04;True;2.62;1;0
R05176;U025;W1999;2024-02-15;False;10.53;1;0
R05177;U078;W0028;2024-04-06;True;7.54;1;0
R05178;U002;W0731;2024-03-31;False;7.63;1;0
R05179;U053;W0841;2024-03-15;True;8.12;1;0
R05180;U098;W0387;2024-01-14;True;7.32;3;6
R05181;U031;W0843;2024-03-21;False;18.61;1;0
R05182;U017;W0619;2024-02-24;True;8.54;2;3
R05183;U074;W1349;2024-02-14;False;13.07;2;3
R05184;U094;W1227;2024-03-16;False;16.94;1;0
R05185;U043;W1192;2024-01-04;True;5.75;1;0
R05186;U042;W0351;2024-03-04;True;7.27;1;0
R05187;U036;W0963;2024-04-10;False;18.0;2;1
R05188;U001;W0709;2024-01-21;True;7.78;1;0
R05189;U099;W0376;2024-02-03;False;10.12;3;6
R05190;U045;W1112;2024-01-16;True;6.92;3;6
R05191;U072;W1206;2024-03-09;True;5.3;2;3
R05192;U017;W0724;2024-02-06;False;13.99;1;0
R05193;U095;W1727;2024-02-26;False;6.52;2;2
R05194;U074;W1651;2024-01-01;False;14.16;1;0
R05195;U075;W1825;2024-01-31;False;12.94;1;0
R05196;U045;W1180;2024-02-12;True;10.34;1;0
R05197;U063;W0497;2024-01-17;False;17.05;1;0
